node_id,tipo_nodo,etiqueta,categoria_principal,confianza_categoria,categorias,polaridad,polaridad_score,coincidencias_positivas,coincidencias_negativas,peso_coincidente
c_Twitter::mbez95,cuenta,Twitter::mbez95,Vialidad,1.0,Vialidad | Prevencion | Obras | Corrupcion | Morena | Agua | Delitos | Americo | Alumbrado,mixta,-0.0864,37.0,44.0,115.0
c_Twitter::@MuroPoliticoMX,cuenta,Twitter::@MuroPoliticoMX,Obras,0.941,Obras | Americo | Vialidad | Morena | Prevencion | Delitos | Corrupcion | Agua | Alumbrado | Basura,mixta,0.1688,45.0,32.0,119.0
c_Twitter::miss_moxxa92,cuenta,Twitter::miss_moxxa92,Morena,0.9435,Morena | Corrupcion | Delitos | Prevencion,mixta,-0.68,4.0,21.0,28.0
c_Twitter::@TampicoGob,cuenta,Twitter::@TampicoGob,Obras,0.9944,Obras | Prevencion | Vialidad | Basura | Delitos | Morena | Corrupcion | Agua | Alumbrado | Americo,mixta,0.7143,132.0,22.0,195.0
c_Twitter::MonicaSotoIcaza,cuenta,Twitter::MonicaSotoIcaza,Corrupcion,0.9123,Corrupcion | Obras | Vialidad | Alumbrado | Agua | Prevencion,mixta,0.362,111.0,52.0,169.0
c_Twitter::ma_na_mi_cho_pa,cuenta,Twitter::ma_na_mi_cho_pa,,0.0,,neutral,0.0,0.0,0.0,0.0
c_YouTube::@lupita8466,cuenta,YouTube::@lupita8466,,0.0,,mixta,0.7049,52.0,9.0,61.0
c_Twitter::@Reporteroszona,cuenta,Twitter::@Reporteroszona,Vialidad,1.0,Vialidad | Americo | Obras | Prevencion | Agua | Alumbrado | Corrupcion | Basura | Delitos,mixta,0.1368,54.0,41.0,159.0
c_Facebook::Carlos Alfredo Arguelles Cendoya,cuenta,Facebook::Carlos Alfredo Arguelles Cendoya,Americo,0.9807,Americo | Obras | Prevencion,mixta,0.8667,28.0,2.0,34.0
c_Facebook::Salvador Corona Pulido,cuenta,Facebook::Salvador Corona Pulido,,0.0,,mixta,0.8333,11.0,1.0,12.0
c_Twitter::@OscarMalibran,cuenta,Twitter::@OscarMalibran,Americo,1.0,Americo | Obras | Prevencion | Vialidad | Morena,mixta,0.3623,47.0,22.0,97.0
c_Facebook::Paola Delsol,cuenta,Facebook::Paola Delsol,,0.0,,positiva,1.0,3.0,0.0,3.0
c_Twitter::TachiraProtesta,cuenta,Twitter::TachiraProtesta,Obras,0.9023,Obras | Delitos | Corrupcion | Morena | Basura | Agua | Vialidad,mixta,0.1975,97.0,65.0,175.0
c_Facebook::Lucho Mix,cuenta,Facebook::Lucho Mix,,0.0,,positiva,1.0,25.0,0.0,25.0
c_Twitter::Monica_Garcia_G,cuenta,Twitter::Monica_Garcia_G,Obras,0.9367,Obras | Prevencion | Vialidad | Morena | Delitos | Corrupcion | Alumbrado | Americo | Agua,mixta,0.1647,99.0,71.0,185.0
c_YouTube::@Valentin-h5s,cuenta,YouTube::@Valentin-h5s,Corrupcion,0.9123,Corrupcion | Delitos,mixta,-0.2453,20.0,33.0,54.0
c_Twitter::@portalnt,cuenta,Twitter::@portalnt,Americo,0.9807,Americo | Prevencion | Morena | Obras | Vialidad,mixta,0.8286,32.0,3.0,77.0
c_Twitter::MnicaArosemena1,cuenta,Twitter::MnicaArosemena1,Basura,1.0,Basura | Corrupcion | Delitos | Morena | Obras | Prevencion,mixta,-0.7705,7.0,54.0,67.0
c_Twitter::@LindaPriro97266,cuenta,Twitter::@LindaPriro97266,Delitos,0.9905,Delitos | Americo | Corrupcion | Vialidad | Prevencion | Morena | Obras | Alumbrado,mixta,-0.5963,22.0,87.0,265.0
c_Twitter::MoniPalaciosZ,cuenta,Twitter::MoniPalaciosZ,Corrupcion,1.0,Corrupcion | Obras | Delitos | Prevencion | Alumbrado | Morena | Vialidad | Basura,mixta,0.1495,123.0,91.0,233.0
c_Twitter::@DocUbaldo,cuenta,Twitter::@DocUbaldo,Obras,0.8917,Obras | Corrupcion | Delitos | Morena | Prevencion | Vialidad,mixta,0.322,39.0,20.0,65.0
c_Twitter::EvelynSalgadoP,cuenta,Twitter::EvelynSalgadoP,Obras,1.0,Obras | Vialidad | Morena | Prevencion | Delitos | Americo | Agua | Alumbrado | Basura,mixta,0.558,141.0,40.0,229.0
c_Twitter::GARCIPAVON,cuenta,Twitter::GARCIPAVON,Morena,1.0,Morena | Delitos | Vialidad | Prevencion | Corrupcion | Alumbrado | Obras,mixta,0.1704,79.0,56.0,162.0
c_Twitter::mmendoza_GT,cuenta,Twitter::mmendoza_GT,Corrupcion,1.0,Corrupcion | Delitos | Prevencion | Morena | Obras | Alumbrado | Basura | Vialidad,mixta,0.0068,74.0,73.0,161.0
c_Twitter::VickyDavilaH,cuenta,Twitter::VickyDavilaH,Corrupcion,1.0,Corrupcion | Delitos | Prevencion | Morena | Obras | Vialidad | Basura | Agua,mixta,-0.0845,130.0,154.0,317.0
c_YouTube::@LeonardoUrrutia-u3l,cuenta,YouTube::@LeonardoUrrutia-u3l,Obras,0.8248,Obras,mixta,0.6,4.0,1.0,6.0
c_Twitter::Ancho72,cuenta,Twitter::Ancho72,Corrupcion,0.945,Corrupcion | Delitos | Obras | Basura | Vialidad | Americo | Prevencion | Agua | Morena,mixta,-0.2414,22.0,36.0,69.0
c_Twitter::TampicoGob,cuenta,Twitter::TampicoGob,Obras,1.0,Obras | Prevencion | Vialidad | Morena | Basura | Americo | Delitos | Alumbrado | Corrupcion,mixta,0.7021,80.0,14.0,138.0
c_Twitter::dect1608,cuenta,Twitter::dect1608,Obras,0.9944,Obras | Prevencion | Agua | Americo | Vialidad,mixta,0.2881,38.0,21.0,68.0
c_Twitter::ladymoskigna,cuenta,Twitter::ladymoskigna,Alumbrado,0.9984,Alumbrado | Prevencion | Vialidad | Basura | Obras | Corrupcion,mixta,0.037,42.0,39.0,87.0
c_Twitter::mhonividente,cuenta,Twitter::mhonividente,Prevencion,0.9474,Prevencion | Corrupcion | Alumbrado | Obras | Basura | Vialidad | Delitos | Morena,mixta,0.2318,186.0,116.0,319.0
c_Facebook::Victor Reyes,cuenta,Facebook::Victor Reyes,,0.0,,positiva,1.0,26.0,0.0,26.0
c_Twitter::monicagarzag,cuenta,Twitter::monicagarzag,Corrupcion,0.996,Corrupcion | Delitos | Agua | Morena | Vialidad | Obras | Prevencion | Basura,mixta,-0.0645,29.0,33.0,71.0
c_Facebook::Aj Segovia,cuenta,Facebook::Aj Segovia,Obras,0.9393,Obras | Morena | Delitos | Prevencion,mixta,0.7647,15.0,2.0,24.0
c_Twitter::@HOYTamaulipas,cuenta,Twitter::@HOYTamaulipas,Morena,0.9112,Morena | Prevencion | Vialidad | Obras | Delitos | Agua | Americo,mixta,0.4615,19.0,7.0,37.0
c_Twitter::@Notiviza,cuenta,Twitter::@Notiviza,Americo,0.9807,Americo | Obras | Basura | Vialidad | Agua | Morena | Corrupcion,mixta,0.3333,16.0,8.0,51.0
c_Twitter::@gruponoticiaspc,cuenta,Twitter::@gruponoticiaspc,Americo,0.9807,Americo | Obras | Prevencion | Morena | Vialidad | Agua | Delitos | Corrupcion,mixta,0.5238,48.0,15.0,105.0
c_Twitter::@soy24siete,cuenta,Twitter::@soy24siete,Vialidad,1.0,Vialidad | Obras | Prevencion | Delitos | Americo | Corrupcion | Basura | Morena,mixta,0.0638,25.0,22.0,79.0
c_Twitter::rosana_guerra,cuenta,Twitter::rosana_guerra,Vialidad,1.0,Vialidad | Alumbrado | Morena | Basura | Obras | Agua | Corrupcion,mixta,-0.25,12.0,20.0,49.0
c_Facebook::Alma Flores,cuenta,Facebook::Alma Flores,Americo,0.9807,Americo | Obras,positiva,1.0,9.0,0.0,12.0
c_Twitter::@JuanPizanaMtz,cuenta,Twitter::@JuanPizanaMtz,Americo,0.9807,Americo | Obras | Morena | Alumbrado | Prevencion | Corrupcion,mixta,0.4684,58.0,21.0,100.0
c_Twitter::SinLinea_Mx,cuenta,Twitter::SinLinea_Mx,Delitos,0.9905,Delitos | Corrupcion | Morena | Obras | Prevencion | Basura,mixta,0.25,35.0,21.0,70.0
c_YouTube::@hermilatorreshernandez9676,cuenta,YouTube::@hermilatorreshernandez9676,Morena,0.9112,Morena | Prevencion | Delitos | Corrupcion | Obras,mixta,0.0,18.0,18.0,42.0
c_Facebook::Irene Almendarez Moreno,cuenta,Facebook::Irene Almendarez Moreno,,0.0,,positiva,1.0,13.0,0.0,13.0
c_Twitter::@MilenioTam,cuenta,Twitter::@MilenioTam,Americo,1.0,Americo | Vialidad | Prevencion | Obras | Alumbrado,mixta,-0.2222,7.0,11.0,27.0
c_Twitter::@RevistaDebateMX,cuenta,Twitter::@RevistaDebateMX,Obras,0.8917,Obras | Prevencion | Vialidad | Americo | Agua | Morena | Corrupcion,mixta,0.6667,30.0,6.0,57.0
c_Facebook::Laura Ramirez,cuenta,Facebook::Laura Ramirez,Americo,0.9807,Americo,mixta,0.8667,14.0,1.0,16.0
c_Twitter::@SPRInforma,cuenta,Twitter::@SPRInforma,Vialidad,0.9944,Vialidad | Morena | Obras | Delitos | Prevencion | Americo | Basura | Agua,mixta,-0.2281,22.0,35.0,76.0
c_Twitter::TraductorTeAma,cuenta,Twitter::TraductorTeAma,Corrupcion,1.0,Corrupcion | Americo | Morena | Obras | Delitos,mixta,-0.087,21.0,25.0,48.0
c_Twitter::VivoenMarte2,cuenta,Twitter::VivoenMarte2,Delitos,0.9905,Delitos | Prevencion | Basura | Vialidad | Corrupcion,mixta,-0.2258,36.0,57.0,170.0
c_Twitter::WAHM28,cuenta,Twitter::WAHM28,,0.0,,mixta,0.6,84.0,21.0,105.0
c_Twitter::monicaaasc__,cuenta,Twitter::monicaaasc__,,0.0,,mixta,0.7143,6.0,1.0,7.0
c_Twitter::vampipe,cuenta,Twitter::vampipe,Morena,0.9712,Morena | Delitos | Obras | Corrupcion | Americo | Prevencion,mixta,-0.0361,40.0,43.0,96.0
c_YouTube::@GINAGAMA,cuenta,YouTube::@GINAGAMA,Obras,0.6833,Obras,mixta,0.2,6.0,4.0,11.0
c_Facebook::Sergio Ocejo Quintanilla,cuenta,Facebook::Sergio Ocejo Quintanilla,Americo,0.9807,Americo | Morena | Prevencion | Obras | Delitos | Vialidad | Basura,mixta,0.5094,40.0,13.0,68.0
c_Twitter::@EjeConurbado,cuenta,Twitter::@EjeConurbado,Americo,1.0,Americo | Obras | Delitos | Prevencion | Vialidad | Morena | Agua,mixta,0.0,15.0,15.0,63.0
c_Twitter::@canalcatorcemx,cuenta,Twitter::@canalcatorcemx,Morena,1.0,Morena | Vialidad | Obras | Delitos | Prevencion | Agua | Americo | Basura,mixta,-0.1786,23.0,33.0,74.0
c_Twitter::@mas_tamaulipas,cuenta,Twitter::@mas_tamaulipas,Obras,0.8549,Obras | Americo | Vialidad | Prevencion,mixta,0.3571,19.0,9.0,32.0
c_Twitter::AlcaldesMexico,cuenta,Twitter::AlcaldesMexico,Obras,1.0,Obras | Prevencion | Morena | Vialidad,mixta,0.7273,19.0,3.0,36.0
c_Twitter::Jhonffonseca,cuenta,Twitter::Jhonffonseca,Prevencion,1.0,Prevencion | Morena | Corrupcion,mixta,-0.0769,18.0,21.0,44.0
c_Twitter::erasmoglz,cuenta,Twitter::erasmoglz,Obras,1.0,Obras | Americo | Prevencion | Morena | Alumbrado | Agua,mixta,0.7959,44.0,5.0,66.0
c_Twitter::moni4monica,cuenta,Twitter::moni4monica,Corrupcion,0.9097,Corrupcion | Delitos | Prevencion,mixta,0.494,62.0,21.0,83.0
c_YouTube::@alondradecas7575,cuenta,YouTube::@alondradecas7575,Vialidad,0.7328,Vialidad,mixta,0.4359,28.0,11.0,40.0
c_Twitter::@MinskAnya,cuenta,Twitter::@MinskAnya,,0.0,,mixta,0.0,2.0,2.0,4.0
c_Twitter::@TvAstronoticias,cuenta,Twitter::@TvAstronoticias,Vialidad,0.9944,Vialidad | Obras | Prevencion | Americo | Morena,mixta,0.0769,7.0,6.0,26.0
c_Twitter::AnaC8291079432,cuenta,Twitter::AnaC8291079432,Prevencion,0.9181,Prevencion | Basura | Obras | Vialidad | Corrupcion | Morena | Americo | Agua,mixta,-0.4667,16.0,44.0,71.0
c_Twitter::JPActivista,cuenta,Twitter::JPActivista,Delitos,0.9698,Delitos | Corrupcion | Prevencion | Obras | Americo | Morena,mixta,-0.113,51.0,64.0,134.0
c_Twitter::Monica09058845,cuenta,Twitter::Monica09058845,,0.0,,negativa,-1.0,0.0,1.0,1.0
c_Twitter::VIBRAmascotas,cuenta,Twitter::VIBRAmascotas,Obras,0.8248,Obras | Prevencion | Vialidad | Morena | Agua | Delitos,mixta,0.2673,64.0,37.0,114.0
c_Twitter::rubenrivera,cuenta,Twitter::rubenrivera,Corrupcion,1.0,Corrupcion | Vialidad | Delitos | Obras | Basura | Agua | Morena | Prevencion,mixta,-0.2571,26.0,44.0,82.0
c_Twitter::tequenoqueopina,cuenta,Twitter::tequenoqueopina,Corrupcion,0.9767,Corrupcion | Vialidad | Basura | Obras | Delitos,mixta,0.1193,61.0,48.0,117.0
c_Facebook::Fidencio Rocha,cuenta,Facebook::Fidencio Rocha,Americo,0.9807,Americo | Obras | Morena,mixta,0.7143,12.0,2.0,16.0
c_Facebook::Toño Marín,cuenta,Facebook::Toño Marín,Prevencion,1.0,Prevencion | Americo | Vialidad | Obras,mixta,0.9333,29.0,1.0,37.0
c_Twitter::@elgraficotamps,cuenta,Twitter::@elgraficotamps,Americo,0.9807,Americo | Obras | Morena | Prevencion | Vialidad | Delitos,mixta,0.7895,17.0,2.0,45.0
c_Twitter::@lacapital2006,cuenta,Twitter::@lacapital2006,Americo,0.9807,Americo | Obras | Agua | Prevencion | Morena,mixta,0.5,12.0,4.0,27.0
c_Twitter::EduardoVizMar,cuenta,Twitter::EduardoVizMar,Americo,1.0,Americo | Prevencion | Obras | Morena | Delitos,mixta,0.5455,17.0,5.0,48.0
c_Twitter::TomasVodanovic,cuenta,Twitter::TomasVodanovic,Obras,1.0,Obras | Vialidad | Agua | Prevencion | Morena | Delitos | Corrupcion | Americo | Alumbrado,mixta,0.1529,49.0,36.0,114.0
c_Twitter::armentapuebla_,cuenta,Twitter::armentapuebla_,Obras,1.0,Obras | Morena | Vialidad | Delitos | Americo | Prevencion | Basura | Corrupcion,mixta,0.7313,58.0,9.0,80.0
c_Twitter::@Lady_Mariell,cuenta,Twitter::@Lady_Mariell,Agua,0.5933,Agua | Corrupcion | Vialidad | Basura,mixta,0.0909,6.0,5.0,15.0
c_Twitter::@TamaulipasHabla,cuenta,Twitter::@TamaulipasHabla,Delitos,0.9338,Delitos | Americo | Corrupcion | Vialidad | Morena | Obras | Alumbrado | Prevencion | Basura,mixta,-0.1765,14.0,20.0,47.0
c_Twitter::@yosoytampico,cuenta,Twitter::@yosoytampico,Vialidad,1.0,Vialidad | Agua | Alumbrado | Basura | Delitos | Obras | Americo | Prevencion,mixta,-0.4359,11.0,28.0,69.0
c_Twitter::Rincon001A,cuenta,Twitter::Rincon001A,Corrupcion,0.996,Corrupcion | Obras | Basura | Delitos | Vialidad | Prevencion,mixta,0.2394,44.0,27.0,76.0
c_Twitter::rocionahle,cuenta,Twitter::rocionahle,Obras,1.0,Obras | Prevencion | Vialidad | Corrupcion | Morena | Delitos,mixta,0.5918,39.0,10.0,60.0
c_Twitter::tamy_idrobo,cuenta,Twitter::tamy_idrobo,Obras,0.8757,Obras | Prevencion | Delitos | Morena | Corrupcion,mixta,-0.082,28.0,33.0,68.0
c_Twitter::tanbionicaback,cuenta,Twitter::tanbionicaback,Obras,1.0,Obras,mixta,0.0667,16.0,14.0,32.0
c_YouTube::@TheManuelVargas-v2iGamerotaku,cuenta,YouTube::@TheManuelVargas-v2iGamerotaku,Prevencion,0.8136,Prevencion | Corrupcion | Delitos,mixta,-0.3333,2.0,4.0,7.0
c_YouTube::@valenelpapu5102,cuenta,YouTube::@valenelpapu5102,,0.0,,negativa,-1.0,0.0,1.0,1.0
c_Facebook::Armando Gonzalez,cuenta,Facebook::Armando Gonzalez,,0.0,,positiva,1.0,9.0,0.0,9.0
c_Facebook::Deniss Rangel,cuenta,Facebook::Deniss Rangel,Morena,0.9112,Morena | Americo | Obras | Basura,mixta,0.9167,23.0,1.0,25.0
c_Facebook::Irma Bustos,cuenta,Facebook::Irma Bustos,Americo,0.9807,Americo | Morena | Obras,positiva,1.0,24.0,0.0,28.0
c_Twitter::@LaRedAltamiraMx,cuenta,Twitter::@LaRedAltamiraMx,Americo,0.9807,Americo | Obras | Prevencion | Vialidad | Morena,mixta,0.5714,11.0,3.0,34.0
c_Twitter::Romanosky_PH,cuenta,Twitter::Romanosky_PH,Delitos,0.9535,Delitos | Corrupcion | Obras | Basura | Morena,mixta,-0.2766,17.0,30.0,53.0
c_Twitter::Tomidiazcueto,cuenta,Twitter::Tomidiazcueto,Delitos,0.9905,Delitos | Morena | Corrupcion | Prevencion | Obras,mixta,-0.1282,17.0,22.0,45.0
c_Twitter::TraidoresConAVA,cuenta,Twitter::TraidoresConAVA,Prevencion,0.9215,Prevencion | Obras | Americo | Vialidad | Basura | Corrupcion | Delitos,mixta,0.25,20.0,12.0,41.0
c_Twitter::canichones,cuenta,Twitter::canichones,Obras,0.9204,Obras | Basura | Prevencion | Agua | Vialidad,mixta,0.4014,103.0,44.0,159.0
c_Twitter::jhdzahotmailco1,cuenta,Twitter::jhdzahotmailco1,Obras,1.0,Obras | Corrupcion | Prevencion | Morena,mixta,0.4118,24.0,10.0,41.0
c_YouTube::@jluisg622,cuenta,YouTube::@jluisg622,Delitos,1.0,Delitos | Morena | Corrupcion | Prevencion | Obras | Americo | Basura | Alumbrado | Vialidad,mixta,-0.3778,28.0,62.0,113.0
c_YouTube::@tirsotejada8451,cuenta,YouTube::@tirsotejada8451,Morena,1.0,Morena | Corrupcion | Basura,mixta,0.2973,24.0,13.0,84.0
c_Twitter::ButtonUpJuno,cuenta,Twitter::ButtonUpJuno,Obras,0.8324,Obras | Basura,mixta,0.4444,13.0,5.0,21.0
c_Twitter::EVTVMiami,cuenta,Twitter::EVTVMiami,Delitos,0.8977,Delitos | Morena | Vialidad | Agua | Prevencion,mixta,0.2222,33.0,21.0,62.0
c_Twitter::MONAQUILOMBERAA,cuenta,Twitter::MONAQUILOMBERAA,Alumbrado,0.9984,Alumbrado | Morena | Corrupcion | Vialidad | Obras,mixta,0.3333,16.0,8.0,35.0
c_Twitter::MonicaCarrillo,cuenta,Twitter::MonicaCarrillo,Alumbrado,0.9132,Alumbrado | Basura,mixta,-0.3333,9.0,18.0,28.0
c_Twitter::MonicaLaredo2,cuenta,Twitter::MonicaLaredo2,Alumbrado,0.9984,Alumbrado | Prevencion,mixta,0.3333,10.0,5.0,16.0
c_Twitter::blogdelnarcomex,cuenta,Twitter::blogdelnarcomex,Delitos,0.9905,Delitos | Obras | Corrupcion | Prevencion | Morena | Agua | Basura | Vialidad,mixta,-0.3659,13.0,28.0,56.0
c_Twitter::cendyrobles,cuenta,Twitter::cendyrobles,Americo,1.0,Americo | Obras,mixta,0.4167,17.0,7.0,26.0
c_Twitter::robertsranduks,cuenta,Twitter::robertsranduks,Corrupcion,0.945,Corrupcion | Delitos | Prevencion | Basura | Morena,mixta,-0.0286,17.0,18.0,38.0
c_YouTube::@AngelCavazos-v3f,cuenta,YouTube::@AngelCavazos-v3f,Prevencion,1.0,Prevencion | Obras | Agua | Delitos,mixta,0.0,11.0,11.0,29.0
c_Facebook::Arturo Garibay,cuenta,Facebook::Arturo Garibay,Morena,1.0,Morena | Obras | Basura,mixta,0.7778,16.0,2.0,20.0
c_Facebook::Edith Moreno,cuenta,Facebook::Edith Moreno,Prevencion,0.9181,Prevencion,mixta,0.8824,16.0,1.0,21.0
c_Facebook::Jonathan Sosa Pego,cuenta,Facebook::Jonathan Sosa Pego,,0.0,,positiva,1.0,13.0,0.0,13.0
c_Facebook::Martha Rivas,cuenta,Facebook::Martha Rivas,,0.0,,positiva,1.0,13.0,0.0,13.0
c_Facebook::Marvin Valdez,cuenta,Facebook::Marvin Valdez,,0.0,,neutral,0.0,0.0,0.0,0.0
c_Twitter::@necaxamor,cuenta,Twitter::@necaxamor,Morena,0.9712,Morena | Corrupcion | Delitos | Obras | Vialidad,mixta,-0.443,22.0,57.0,93.0
c_Twitter::Tammy_BB_Vtuber,cuenta,Twitter::Tammy_BB_Vtuber,,0.0,,mixta,0.0526,10.0,9.0,19.0
c_Twitter::chazarordz,cuenta,Twitter::chazarordz,Corrupcion,0.996,Corrupcion | Delitos | Vialidad | Obras,mixta,-0.6667,3.0,15.0,20.0
c_Twitter::juanjobonainfo,cuenta,Twitter::juanjobonainfo,Obras,1.0,Obras | Vialidad,mixta,0.5714,22.0,6.0,30.0
c_Twitter::monicacorrales,cuenta,Twitter::monicacorrales,Obras,0.8917,Obras | Delitos | Morena | Basura | Corrupcion | Prevencion,mixta,-0.1569,43.0,59.0,112.0
c_YouTube::@mariaguadalupepastranaa.2102,cuenta,YouTube::@mariaguadalupepastranaa.2102,Alumbrado,0.6332,Alumbrado,mixta,0.5484,24.0,7.0,31.0
c_YouTube::@marthaalicia4506,cuenta,YouTube::@marthaalicia4506,Morena,1.0,Morena | Delitos | Corrupcion,mixta,0.8,18.0,2.0,31.0
c_Facebook::Mvzzamira Juarez,cuenta,Facebook::Mvzzamira Juarez,,0.0,,positiva,1.0,10.0,0.0,10.0
c_Twitter::@Devesa_News,cuenta,Twitter::@Devesa_News,Vialidad,1.0,Vialidad | Basura | Agua | Morena | Corrupcion | Prevencion | Obras,mixta,-0.7447,6.0,41.0,62.0
c_Twitter::@larazontampico,cuenta,Twitter::@larazontampico,Americo,0.9807,Americo | Obras | Prevencion | Vialidad | Agua | Delitos,mixta,0.2222,11.0,7.0,42.0
c_Twitter::AlessandraRdlv,cuenta,Twitter::AlessandraRdlv,Prevencion,1.0,Prevencion | Delitos | Vialidad | Corrupcion | Obras | Morena | Alumbrado | Basura,mixta,0.2603,46.0,27.0,98.0
c_Twitter::DeniseMeadeG,cuenta,Twitter::DeniseMeadeG,Corrupcion,1.0,Corrupcion | Morena | Delitos | Prevencion | Obras | Vialidad | Agua | Basura,mixta,-0.1496,54.0,73.0,180.0
c_Twitter::FDoringCasar,cuenta,Twitter::FDoringCasar,Delitos,0.9905,Delitos | Corrupcion | Obras | Morena | Basura | Alumbrado | Vialidad,mixta,-0.2603,27.0,46.0,88.0
c_Twitter::alazamo123,cuenta,Twitter::alazamo123,Delitos,1.0,Delitos | Corrupcion | Morena | Obras | Prevencion | Basura,mixta,-0.2795,58.0,103.0,185.0
c_Twitter::azucenau,cuenta,Twitter::azucenau,Delitos,1.0,Delitos | Obras | Morena | Prevencion | Corrupcion | Americo | Vialidad,mixta,0.0169,30.0,29.0,81.0
c_YouTube::@carmensolis7893,cuenta,YouTube::@carmensolis7893,,0.0,,neutral,0.0,0.0,0.0,0.0
c_YouTube::@gabrielelizalde2365,cuenta,YouTube::@gabrielelizalde2365,,0.0,,mixta,0.1429,4.0,3.0,7.0
c_YouTube::@josecarlisrodriguezavalos5206,cuenta,YouTube::@josecarlisrodriguezavalos5206,Morena,1.0,Morena | Obras,mixta,0.5,6.0,2.0,12.0
c_YouTube::@ms.arambula5711,cuenta,YouTube::@ms.arambula5711,Obras,0.9367,Obras | Vialidad | Corrupcion,mixta,0.8667,14.0,1.0,18.0
c_Facebook::Ber Joss,cuenta,Facebook::Ber Joss,,0.0,,positiva,1.0,7.0,0.0,7.0
c_Facebook::Patito Sanchez,cuenta,Facebook::Patito Sanchez,Obras,0.8549,Obras,positiva,1.0,15.0,0.0,15.0
c_Twitter::@spyk3304,cuenta,Twitter::@spyk3304,Americo,0.9807,Americo | Corrupcion | Delitos | Obras | Morena | Prevencion,mixta,-0.1429,15.0,20.0,75.0
c_Twitter::Lady_Mariell,cuenta,Twitter::Lady_Mariell,Vialidad,1.0,Vialidad | Prevencion | Obras | Delitos | Agua,mixta,0.0909,6.0,5.0,22.0
c_Twitter::Pampa139,cuenta,Twitter::Pampa139,Prevencion,1.0,Prevencion | Delitos,mixta,-0.1852,11.0,16.0,29.0
c_Twitter::Pattygb5,cuenta,Twitter::Pattygb5,Basura,0.8167,Basura | Prevencion | Vialidad | Agua | Obras,mixta,0.0526,10.0,9.0,21.0
c_Twitter::VMOSN,cuenta,Twitter::VMOSN,Obras,0.9464,Obras | Prevencion | Morena | Corrupcion | Delitos,mixta,0.0476,22.0,20.0,53.0
c_Twitter::dona_pily2,cuenta,Twitter::dona_pily2,Corrupcion,1.0,Corrupcion | Americo | Basura | Delitos | Prevencion | Morena,mixta,0.0877,31.0,26.0,60.0
c_Twitter::jesus_tovar_,cuenta,Twitter::jesus_tovar_,Basura,1.0,Basura | Vialidad | Prevencion | Obras | Delitos,mixta,0.0857,19.0,16.0,47.0
c_YouTube::@LeslyQuirozSolis,cuenta,YouTube::@LeslyQuirozSolis,,0.0,,positiva,1.0,9.0,0.0,9.0
c_YouTube::@ceciliagomez4583,cuenta,YouTube::@ceciliagomez4583,Corrupcion,0.9123,Corrupcion | Morena | Basura,mixta,-0.1304,10.0,13.0,24.0
c_YouTube::@yourpadre10,cuenta,YouTube::@yourpadre10,Morena,0.9435,Morena | Corrupcion | Delitos | Basura,mixta,-0.8333,2.0,22.0,35.0
c_YouTube::@yovanimonterrosas7576,cuenta,YouTube::@yovanimonterrosas7576,,0.0,,mixta,0.7705,54.0,7.0,61.0
c_Facebook::Artur Montejano Perez,cuenta,Facebook::Artur Montejano Perez,Americo,0.9252,Americo,positiva,1.0,3.0,0.0,4.0
c_Facebook::Irma Robledo Hernandez,cuenta,Facebook::Irma Robledo Hernandez,Americo,0.9807,Americo | Morena,mixta,0.8571,13.0,1.0,19.0
c_Facebook::Jesus Ramirez,cuenta,Facebook::Jesus Ramirez,Americo,0.9807,Americo | Prevencion | Obras,positiva,1.0,13.0,0.0,18.0
c_Facebook::Sergio Javier Solbes Marin,cuenta,Facebook::Sergio Javier Solbes Marin,Americo,0.9807,Americo,mixta,0.6667,10.0,2.0,14.0
c_Facebook::Sujei Perez Martinez,cuenta,Facebook::Sujei Perez Martinez,Obras,0.9367,Obras,mixta,0.5789,15.0,4.0,19.0
c_Twitter::55Arguelles,cuenta,Twitter::55Arguelles,Obras,0.8549,Obras | Delitos,positiva,1.0,4.0,0.0,4.0
c_Twitter::@88hh8888,cuenta,Twitter::@88hh8888,Obras,0.941,Obras | Basura | Vialidad | Agua | Delitos,mixta,-0.6129,6.0,25.0,43.0
c_Twitter::@MennyValdz,cuenta,Twitter::@MennyValdz,Delitos,0.9905,Delitos | Corrupcion | Americo | Morena | Alumbrado | Obras | Prevencion | Vialidad,mixta,-0.1613,13.0,18.0,46.0
c_Twitter::CNPC_MX,cuenta,Twitter::CNPC_MX,Prevencion,1.0,Prevencion | Vialidad | Obras | Agua | Americo | Morena | Basura | Alumbrado | Delitos,mixta,0.1176,19.0,15.0,69.0
c_Twitter::CodigoMagentaMx,cuenta,Twitter::CodigoMagentaMx,Corrupcion,0.9177,Corrupcion | Prevencion | Morena | Vialidad | Delitos | Obras,mixta,-0.1111,20.0,25.0,55.0
c_Twitter::Devesa_News,cuenta,Twitter::Devesa_News,Vialidad,1.0,Vialidad | Basura | Agua | Delitos | Corrupcion | Morena | Obras | Prevencion,mixta,-0.5714,9.0,33.0,55.0
c_Twitter::JJDiazMachuca,cuenta,Twitter::JJDiazMachuca,Delitos,1.0,Delitos | Prevencion | Corrupcion | Vialidad | Morena | Alumbrado | Obras,mixta,-0.194,27.0,40.0,96.0
c_Twitter::MANUELAVILLAPA2,cuenta,Twitter::MANUELAVILLAPA2,Prevencion,0.8894,Prevencion,mixta,-0.1,9.0,11.0,20.0
