posicion_id,tema_id,posicion_num,nombre,resumen,n_cuentas,n_msgs,n_palabras_tema,top_words,top_subclusters,plataformas,mono_tema_share,top5_cuentas_share,hhi_cuentas,max_hour_share,duplicate_share,top_url_share,ibea_score,ibea_nivel,postura_actor,postura_actor_etiqueta,postura_actor_score,postura_actor_apoyo,postura_actor_critica,postura_actor_evidencia,postura_actor_referencias,postura_actor_mensajes
T42_P1,42,1,"Perspectiva sobre comunidad, familia y vida cotidiana · querer, con énfasis en pasar","Perspectiva sobre comunidad, familia y vida cotidiana · querer, con énfasis en pasar. Grupo de 347 cuentas dentro de Comunidad, familia y vida cotidiana · querer; usa principalmente pasar, favor, querer, hablar, precio, vender. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",347,533,1425,"pasar, favor, querer, hablar, precio, vender, entender, malo, gente, parecer, mano, cara, claro, mensaje, comer, donde, terminar, faltar, apoyar, venezolano, dejar, caro, amiga, error, esposa, parar, pronto, completo, difundir, preso, dejen, garantia, venir, mina, moreno","S-1:457, S1:218, S2:205, S0:76, S3:72, S8:69","{""YouTube"": 268, ""Twitter"": 77, ""Facebook"": 2}",0.0029,0.0947,0.0061,0.0244,0.0225,0.1111,14.0,bajo,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,1.0,11,1
T42_P2,42,2,Respaldo y defensa de la gestión,"Respaldo y defensa de la gestión. Grupo de 185 cuentas dentro de Comunidad, familia y vida cotidiana · querer; usa principalmente gente, querer, apoyar, pasar, entender, hablar. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",185,265,789,"gente, querer, apoyar, pasar, entender, hablar, dejar, malo, terminar, favor, faltar, claro, parecer, donde, comer, dejen, cara, venir, mano, mensaje, pronto, caro, moreno, error, fondo, reves, perdonar, apariencia, consumir, precio, parar, presionar, corregir, caliente, apoyado","S0:386, S-1:214, S4:29, S3:29, S2:21, S10:21","{""YouTube"": 159, ""Twitter"": 24, ""Facebook"": 2}",0.0,0.1217,0.0081,0.0415,0.0113,0.3333,26.3,bajo,mixta_disputa,Mixta/disputa,-0.2,2.0,3.0,5.0,8,3
T42_P3,42,3,Respaldo y defensa de la gestión,"Respaldo y defensa de la gestión. Grupo de 173 cuentas dentro de Comunidad, familia y vida cotidiana · querer; usa principalmente querer, pasar, gente, hablar, entender, dejar. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",173,225,717,"querer, pasar, gente, hablar, entender, dejar, claro, malo, donde, apoyar, terminar, parecer, cara, comer, vender, favor, caliente, amiga, apoir, venir, mensaje, faltar, dejen, mano, victor, intervencion, completo, decirte, error, cancha, mina, ingles, pronto, caro, atento","S-1:528, S0:49, S4:28, S10:19, S3:18, S1:16","{""YouTube"": 141, ""Twitter"": 32}",0.0116,0.0837,0.007,0.04,0.0133,0.3333,25.4,bajo,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,1.0,4,1
T42_P4,42,4,"Perspectiva sobre comunidad, familia y vida cotidiana · querer, con énfasis en dejar","Perspectiva sobre comunidad, familia y vida cotidiana · querer, con énfasis en dejar. Grupo de 179 cuentas dentro de Comunidad, familia y vida cotidiana · querer; usa principalmente dejar, querer, pasar, hablar, gente, favor. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",179,246,678,"dejar, querer, pasar, hablar, gente, favor, parecer, malo, entender, claro, cara, terminar, comer, apoyar, faltar, vender, completo, dejen, intervencion, amiga, pronto, mensaje, donde, ingles, venir, insulto, pendiente, precio, error, aora, cancha, atento, corregir, decirte, caliente","S4:258, S-1:220, S0:56, S2:30, S1:20, S12:18","{""YouTube"": 151, ""Twitter"": 26, ""Facebook"": 2}",0.0112,0.0649,0.0062,0.0488,0.0,0.3333,24.9,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,1,0
T42_P5,42,5,"Perspectiva sobre comunidad, familia y vida cotidiana · querer, con énfasis en venir","Perspectiva sobre comunidad, familia y vida cotidiana · querer, con énfasis en venir. Grupo de 100 cuentas dentro de Comunidad, familia y vida cotidiana · querer; usa principalmente venir, querer, pasar, dejar, hablar, gente. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",100,141,379,"venir, querer, pasar, dejar, hablar, gente, claro, donde, malo, parecer, vender, apoyar, pronto, faltar, favor, comer, terminar, mano, entender, error, precio, michoacan, atento, apariencia, caro, completo, cjng, cara, favorito, decirte, difundir, dejen, fondo, ingles, fama","S-1:130, S11:128, S4:27, S0:24, S1:13, S3:12","{""YouTube"": 79, ""Twitter"": 21}",0.0,0.1003,0.0109,0.0851,0.0,0.5,34.4,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,4,0
T43_P1,43,1,"Perspectiva sobre san, ruta, pedro, con énfasis en san","Perspectiva sobre san, ruta, pedro, con énfasis en san. Grupo de 57 cuentas dentro de San, ruta, pedro; usa principalmente san, pedro, votar, time, electo, vuelo. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",57,98,224,"san, pedro, votar, time, electo, vuelo, senorita, miriam, elegir, tomar, marcos, ramon, god, ministro, excelencia, bless, calzada, tulipan, tercer, soltar, ruta, octubre, mendez, indicacion, agradar, doctora, corriente, captar, alcanzado, aviso, fuser, legislativo, extraordinaria, parcial, paga","S1:106, S0:43, S7:31, S6:15, S4:13, S3:7","{""Twitter"": 38, ""YouTube"": 18, ""Facebook"": 1}",0.0,0.183,0.0205,0.0918,0.0714,0.3333,41.8,medio,apoyo_defensa,Apoyo/defensa,1.0,5.0,0.0,5.0,20,3
T43_P2,43,2,"Perspectiva sobre san, ruta, pedro, con énfasis en nao","Perspectiva sobre san, ruta, pedro, con énfasis en nao. Grupo de 32 cuentas dentro de San, ruta, pedro; usa principalmente nao, uma, pra, sem, sua, ter. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",32,50,159,"nao, uma, pra, sem, sua, ter, tomar, ministro, muniz","S2:156, S0:3","{""Twitter"": 29, ""YouTube"": 3}",0.0,0.3208,0.0432,0.06,0.0,1.0,37.3,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,16,0
T44_P1,44,1,"Perspectiva sobre economía, trabajo y costo de vida · junio, con énfasis en permiso","Perspectiva sobre economía, trabajo y costo de vida · junio, con énfasis en permiso. Grupo de 69 cuentas dentro de Economía, trabajo y costo de vida · junio; usa principalmente permiso, toluca, droga, negocio, tijuana, confirmar. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",69,99,271,"permiso, toluca, droga, negocio, tijuana, confirmar, rosa, eua, asegurar, isla, aceptar, narcos, justo, juego, soberano, gobernante, dimension, mostrar, diario, masivo, jueves, cabello, afirmar, efectivo, jalisco, juez, atropellamiento, catedral, azul, iniciar, estrenar, febrero, ingreso, resistencia, junio","S4:67, S3:55, S5:28, S7:21, S2:20, S1:18","{""YouTube"": 45, ""Twitter"": 24}",0.0,0.1587,0.0172,0.0606,0.0707,0.0,21.2,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,4,0
T44_P2,44,2,"Perspectiva sobre economía, trabajo y costo de vida · junio, con énfasis en huachicol","Perspectiva sobre economía, trabajo y costo de vida · junio, con énfasis en huachicol. Grupo de 22 cuentas dentro de Economía, trabajo y costo de vida · junio; usa principalmente huachicol, fiscal, funcionario, aduana, huachicolero, negocio. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",22,37,137,"huachicol, fiscal, funcionario, aduana, huachicolero, negocio, investigacion, sat, eua, enterate, escandalo, fiscalia, conexion, hidrocarburo, decena, leal, permiso, ingreso, revelar, figura, enjambre, estrenar, cuello, apoderar, ascenso, dirigido, droga, dimension, azul, comienzo, finanza, juarez, involucrar, iniciar, influyente","S0:80, S1:15, S4:10, S6:8, S7:7, S5:6","{""Twitter"": 11, ""YouTube"": 11}",0.0,0.5839,0.1618,0.0811,0.0,0.125,32.2,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,1,0
T45_P1,45,1,"Salud, atención médica y asistencia","Salud, atención médica y asistencia. Grupo de 87 cuentas dentro de Bienestar, salud y educación · atencion; usa principalmente clabe, contar, tarjeta, necesitar, medico, mercado. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",87,190,859,"clabe, contar, tarjeta, necesitar, medico, mercado, paypal, ayuda, toby, ayudar, atencion, pedir, atender, cuentas, problema, hospital, encontrar, rezar, bancomer, alimento, apoyo, necesidad, col, rescatar, pesitos, bbva, pata, heroes, desaparecido, cirugia, petro, sobrevivir, reto, tuit, auxilio","S1:356, S0:202, S2:116, S6:51, S4:48, S3:40","{""Twitter"": 49, ""YouTube"": 37, ""Facebook"": 1}",0.0,0.6019,0.2062,0.0158,0.0211,0.5526,36.5,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,17,0
T45_P2,45,2,Respaldo y defensa de la gestión,"Respaldo y defensa de la gestión. Grupo de 104 cuentas dentro de Bienestar, salud y educación · atencion; usa principalmente necesitar, ayuda, ayudar, apoyo, pedir, problema. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",104,159,478,"necesitar, ayuda, ayudar, apoyo, pedir, problema, alimento, encontrar, col, atencion, cirugia, necesidad, atender, bancomer, paypal, pata, negro, ubicado, contar, sobrevivir, arreglar, administrar, lomas, hueso, gas, europeo, desaparecido, controlado, brillar, colapsar, auxilio, medir, mercado, medico, rescatar","S0:387, S4:21, S2:15, S-1:13, S5:12, S3:12","{""YouTube"": 93, ""Twitter"": 11}",0.0096,0.2741,0.0274,0.0692,0.1069,0.8,47.8,medio,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,1.0,2,1
T46_P1,46,1,"Perspectiva sobre identidad local, cultura y entretenimiento · reducir, con énfasis en monstruo","Perspectiva sobre identidad local, cultura y entretenimiento · reducir, con énfasis en monstruo. Grupo de 80 cuentas dentro de Identidad local, cultura y entretenimiento · reducir; usa principalmente monstruo, hermana, abuelito, banda, xochitl, pelicula. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",80,105,347,"monstruo, hermana, abuelito, banda, xochitl, pelicula, unico, galvez, moral, lider, martina, lucha, delincuencia, chiara, doble, detenido, denunciar, conocido, adentro, fractura, hombro, epoca, abandonado, mor, solis, llama, raiz, sala, memoria, cobarde, eliminar, animalito, cadena, tratamiento, depredador","S2:68, S1:47, S5:41, S0:40, S12:38, S3:19","{""Twitter"": 44, ""YouTube"": 36}",0.0,0.1931,0.0175,0.0857,0.0095,0.3333,35.2,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,1,0
T46_P2,46,2,"Perspectiva sobre identidad local, cultura y entretenimiento · reducir, con énfasis en aurrera","Perspectiva sobre identidad local, cultura y entretenimiento · reducir, con énfasis en aurrera. Grupo de 10 cuentas dentro de Identidad local, cultura y entretenimiento · reducir; usa principalmente aurrera, bodega, rosario, guzman, despensa, animar. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",10,16,49,"aurrera, bodega, rosario, guzman, despensa, animar, vista","S6:48, S11:1","{""YouTube"": 8, ""Twitter"": 2}",0.0,0.6735,0.1587,0.125,0.0,0.0,33.4,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,0,0
T47_P1,47,1,Debate político y partidista,"Debate político y partidista. Grupo de 134 cuentas dentro de Gestión municipal y servicios públicos · presidenta; usa principalmente monica, villarreal, municipal, alcaldesa, presidenta, anaya. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",134,1008,3750,"monica, villarreal, municipal, alcaldesa, presidenta, anaya, fortalecer, colonia, bienestar, seguir, tampicotecuida, salud, compromiso, jornada, excelente, tampicovacontodo, entrega, gob, cuidar, brindar, limpio, mejorar, ciudadania, beneficio, morelos, servicios, reafirmar, calidad, lic, transformacion, monicavillarreal, construir, publicos, vision, transformar","S0:1875, S1:453, S3:399, S2:332, S4:258, S-1:135","{""Twitter"": 71, ""Facebook"": 60, ""YouTube"": 3}",0.0448,0.5997,0.1333,0.0109,0.0417,0.0095,21.1,bajo,apoyo_defensa,Apoyo/defensa,0.9507,396.0,10.0,406.0,2550,263
T47_P2,47,2,Respaldo y defensa de la gestión,"Respaldo y defensa de la gestión. Grupo de 159 cuentas dentro de Gestión municipal y servicios públicos · presidenta; usa principalmente seguir, presidenta, tampicotecuida, fortalecer, bienestar, compromiso. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",159,624,2400,"seguir, presidenta, tampicotecuida, fortalecer, bienestar, compromiso, tampicovacontodo, construir, colonia, municipal, mejorar, salud, cuidar, calidad, transformar, transformacion, brindar, villarreal, ciudadania, alcaldesa, tampiquena, limpio, entrega, reafirmar, jornada, beneficio, servicios, respaldo, anaya, bendiciones, dialogo, vision, monicavillarreal, excelente, monica","S1:975, S4:299, S2:290, S-1:246, S3:224, S0:117","{""YouTube"": 103, ""Facebook"": 29, ""Twitter"": 27}",0.0063,0.7021,0.2891,0.0128,0.0465,0.1111,25.6,bajo,apoyo_defensa,Apoyo/defensa,1.0,153.0,0.0,153.0,139,70
T47_P3,47,3,Respaldo y defensa de la gestión,"Respaldo y defensa de la gestión. Grupo de 124 cuentas dentro de Gestión municipal y servicios públicos · presidenta; usa principalmente excelente, presidenta, monica, alcaldesa, cuidar, villarreal. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",124,627,1003,"excelente, presidenta, monica, alcaldesa, cuidar, villarreal, presidentar, seguir, tampicotecuida, lic, bienestar, tampiquenos, tampicovacontodo, transformacion, villareal, salud, licenciada, beneficio, jornada, ciudadania, bendiciones, municipal, compromiso, anaya, mejorar, humanista, transformar, colonia, sonrisa, cumplido, limpio, dialogo, entrega, fundamental, construir","S5:547, S3:170, S0:114, S2:59, S1:52, S-1:30","{""Facebook"": 85, ""YouTube"": 37, ""Twitter"": 2}",0.0887,0.1904,0.017,0.0128,0.2775,0.0,33.9,bajo,apoyo_defensa,Apoyo/defensa,1.0,96.0,0.0,96.0,130,72
T47_P4,47,4,Respaldo y defensa de la gestión,"Respaldo y defensa de la gestión. Grupo de 178 cuentas dentro de Gestión municipal y servicios públicos · presidenta; usa principalmente presidenta, municipal, seguir, transformacion, bienestar, excelente. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",178,419,862,"presidenta, municipal, seguir, transformacion, bienestar, excelente, compromiso, humanista, fortalecer, bendiciones, vision, alcaldesa, mejorar, beneficio, reafirmar, dialogo, limpio, entrega, respaldo, jornada, construir, monica, transformar, calidad, morelos, anaya, ciudadania, sociedad, villarreal, brindar, colonia, salud, publicos, presidentar, cuidar","S3:687, S1:87, S2:20, S5:17, S8:15, S4:15","{""YouTube"": 117, ""Twitter"": 57, ""Facebook"": 4}",0.0,0.1845,0.0125,0.0382,0.043,0.2143,25.5,bajo,apoyo_defensa,Apoyo/defensa,0.9024,39.0,2.0,41.0,131,34
T47_P5,47,5,Respaldo y defensa de la gestión,"Respaldo y defensa de la gestión. Grupo de 106 cuentas dentro de Gestión municipal y servicios públicos · presidenta; usa principalmente presidenta, salud, bienestar, seguir, cuidar, bendiciones. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",106,141,389,"presidenta, salud, bienestar, seguir, cuidar, bendiciones, transformacion, excelente, compromiso, presidentar, municipal, entrega, omar, jornada, humanista, construir, calidad, colonia, alcaldesa, mejorar, consulta, brindar, ecologia, dental, monica, reafirmar, pina, sociedad, servicios, tampicotecuida, tampicovacontodo, tampiquena, vision","S2:180, S3:123, S1:50, S5:20, S4:7, S8:3","{""YouTube"": 95, ""Twitter"": 9, ""Facebook"": 2}",0.0094,0.1208,0.011,0.1277,0.0355,0.0,27.2,bajo,apoyo_defensa,Apoyo/defensa,1.0,7.0,0.0,7.0,7,4
T48_P1,48,1,"Perspectiva sobre resúmenes, asociaciones y entretenimiento, con énfasis en importante","Perspectiva sobre resúmenes, asociaciones y entretenimiento, con énfasis en importante. Grupo de 26 cuentas dentro de Resúmenes, asociaciones y entretenimiento; usa principalmente importante, programa, iglesia, comentar, periodismo, rocha. Senal indiciaria medio; requiere lectura cualitativa antes de concluir coordinacion.",26,40,98,"importante, programa, iglesia, comentar, periodismo, rocha, moya, club, personaje, positivo, cambiar, preocupar, tucuman, tamal, real, popular, mensual, desmentir, credibilidad, autentico, audiencia, atraer, asociacion, agregar, bye, bolivar, cantidad, decepcion, entiendo, cree, culiacan, pactar, periodistico, payaso, queda","S0:28, S1:23, S4:16, S3:13, S8:7, S2:6","{""YouTube"": 14, ""Twitter"": 11, ""Facebook"": 1}",0.0385,0.3163,0.0458,0.075,0.1,0.4,50.0,medio,apoyo_defensa,Apoyo/defensa,1.0,1.0,0.0,1.0,2,1
T49_P1,49,1,Críticas y acusaciones de corrupción,"Críticas y acusaciones de corrupción. Grupo de 676 cuentas dentro de Economía, trabajo y costo de vida · gobierno; usa principalmente corrupto, puro, robar, jajaja, gobierno, ley. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",676,1097,3155,"corrupto, puro, robar, jajaja, gobierno, ley, rata, delincuente, corrupcion, acabar, andar, carcel, criminal, matar, pendejo, pobre, pinche, crimen, dinero, morena, bola, robo, verguenza, ignorante, traer, cabron, prianista, traidor, estupido, aparte, invadir, hipocrita, pagar, aplicar, nomas","S0:550, S2:437, S8:324, S3:235, S6:226, S7:168","{""YouTube"": 605, ""Twitter"": 70, ""Facebook"": 1}",0.0104,0.1011,0.0071,0.0091,0.0173,0.1282,12.2,bajo,critica_oposicion,Crítica/oposición,-0.6923,2.0,11.0,13.0,36,7
T49_P2,49,2,Críticas y acusaciones de corrupción,"Críticas y acusaciones de corrupción. Grupo de 252 cuentas dentro de Economía, trabajo y costo de vida · gobierno; usa principalmente morena, gobierno, corrupto, pri, delincuente, oposicion. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",252,452,1342,"morena, gobierno, corrupto, pri, delincuente, oposicion, corrupcion, puro, crimen, robar, deber, criminal, dinero, monreal, mentir, verguenza, rata, pagar, cinico, matar, derecha, acabar, bola, norona, carcel, ley, porqueria, impunidad, mafia, hipocrita, andar, investigar, traer, traidor, salario","S5:524, S8:117, S4:109, S2:93, S3:75, S0:63","{""YouTube"": 223, ""Twitter"": 28, ""Facebook"": 1}",0.0,0.1431,0.0087,0.0155,0.0155,1.0,26.4,bajo,critica_oposicion,Crítica/oposición,-0.5,1.0,3.0,4.0,10,2
T49_P3,49,3,Críticas y acusaciones de corrupción,"Críticas y acusaciones de corrupción. Grupo de 276 cuentas dentro de Economía, trabajo y costo de vida · gobierno; usa principalmente gobierno, puro, corrupto, criminal, deber, crimen. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",276,398,1118,"gobierno, puro, corrupto, criminal, deber, crimen, corrupcion, matar, robar, delincuente, acabar, morena, pobre, politica, investigar, verguenza, ley, pagar, derecha, dinero, impunidad, invadir, rata, porqueria, ignorante, traer, pinche, mencho, traidor, aplicar, mafia, lastima, prianista, amenaza, aparte","S4:517, S0:87, S3:84, S8:59, S2:55, S9:36","{""YouTube"": 261, ""Twitter"": 15}",0.0,0.0564,0.0044,0.0302,0.0276,0.5,27.1,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,10,0
T49_P4,49,4,Críticas y acusaciones de corrupción,"Críticas y acusaciones de corrupción. Grupo de 273 cuentas dentro de Economía, trabajo y costo de vida · gobierno; usa principalmente deber, gobierno, ley, corrupto, criminal, corrupcion. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",273,367,1105,"deber, gobierno, ley, corrupto, criminal, corrupcion, pagar, delincuente, pobre, traer, robar, matar, aplicar, acabar, puro, dinero, crimen, carcel, verguenza, andar, investigar, politica, perjudicar, morena, bola, impunidad, pri, traidor, baja, amenaza, oposicion, pedo, pinch, porqueria, rata","S-1:377, S4:110, S6:77, S3:75, S2:68, S0:66","{""YouTube"": 253, ""Twitter"": 20}",0.0,0.0624,0.0045,0.0327,0.0054,0.25,18.8,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,2,0
T49_P5,49,5,Críticas y acusaciones de corrupción,"Críticas y acusaciones de corrupción. Grupo de 243 cuentas dentro de Economía, trabajo y costo de vida · gobierno; usa principalmente pagar, dinero, impuesto, gobierno, salario, deber. Senal indiciaria bajo; requiere lectura cualitativa antes de concluir coordinacion.",243,331,1095,"pagar, dinero, impuesto, gobierno, salario, deber, corrupto, robar, puro, ley, pobre, andar, deuda, delincuente, morena, corrupcion, criminal, traidor, carcel, demasiado, aplicar, robo, verguenza, traer, nomas, investigar, ignorante, wey, politica, rata, jajaja, bola, acabar, crimen, cerebro","S1:588, S4:86, S2:56, S0:52, S8:45, S-1:44","{""YouTube"": 228, ""Twitter"": 14, ""Facebook"": 1}",0.0082,0.1023,0.0071,0.0242,0.0211,0.5,27.2,bajo,sin_postura,Sin postura,0.0,0.0,0.0,0.0,5,0
