contexto_id,plataforma,n_mensajes_utiles,n_lemas,lemas
YouTube|https://www.youtube.com/watch?v=yAjedUw0Zmo,YouTube,122,500,escuela militarizado menor vulnerable seguir escuela menor carita labio dificultad deber voz presidenta muerte ninar preso llevenlo homicidio mentira institucion penar porq infierno director caida pan dia sentir correcto querer academia tratar peor cabeza directamente recordar ano golpeado campamento justicia esclarezcar deber colegio pasar similar campamento querer enfocado civico entrar heroico militar ejercito fuerza chico jamas nino campamento militar abdominal campamento peligroso fuerza mando regular realidad persona seguir uyy caro curso hijos fue convencio meter academia nina belleza deporte diablo fulana institucion envidia dire caso resultar tenia coraje hija agua mami hijo facebook ira envidia autoridad vigilir jesucristo entendimiento oir culpa mando erar culpa lser mano fuerte caber duda peor extrano ultima prender curso raro meter contal curso escuela consecuencia sufrir padre mandir bendicion padre deber autoridad esperar fuga padre merecer entregar persona dignidad hijo hija hermoso puro reclutamiento curso porqueria abuela mama chisme dona hija pasar responsable escuela existir turbio asesinar una tratan delincuentes menores cometen delitos tratan hacen por que verano adolescentes aprender cosas mandarlos campamento edad personas pueden actividades con dinero pagan alcanza una salida quieren los tienen tener familia mandan problemas alguien haga por episodio eder vista tremendo pequeno joven institucion ley simi atender requerir doctorcito traumatismo necesitar jajaja cobrar concentracion madre aprender gobierno proivir nino caer jugar cabezota autoridad servir podrido palabra terror encarcelen extrano cecino gompes denunciar muerte quedar fallecimiento dafne responsable sentir pijamada dejarlos artistico horror muchacha basta metidas tik videos tonterias habia madre podcast siguen investigar quedar tratar jovencitos institucion golpe hora organo justicia responsable abusar unico culpable mando inventar supuesto permitir seguir dafne chiquita pasar importar rebelde fuerte pobre merecia matar yma nose apoyar adolescente dia abuelita caer muerte responsable edad detener morir asqueroso muerte madre culpa humano xqueria posibilidad andir quedar neto deporte hermano prima edad osea mandar cosa cuiden pulmon bano ahogo fisico vivir proceso condolencia dejen institucion particular parecer pelicula dejar dano seguir vean querer ocurrir chico llorar casa fisico profundo visto unico quot aprovechar hir problematico escuchar mandar resultado bulying limite har marina ano abuelita donde estrellita pobre impune justicia concencia horitir familia nombre mandas mal caber entender privado ley autoridad evitar homicidio autopsia ojala esclarecer vien muerte jente querer lindo abusar precioso enviar abusivo jajajaja fiscalia fiscalias error responsabilidad educar egocentrismo cirreccion abuso feo personal indicar golpe imposible imagen aparecer justificar imaginense llegar peor dejar error familia irresponsabl inocente importar asociacion suceder alta minimo perdido relajacion responsabilidad tanta corrupsion gobierno presidenta reiro wow canpamento importar mandar hijos dise gustar alli llorar investigacion querer lidiar donde aunsent madures joven ingresar respetar academia paz quitado platicar minuto notar ojala investiguir autoridad abrir carpeta paz resignacion realmente abuelita lagrima denuncien director confiable defender escuelo volver escuchar llevenla carcel cobrar abuela menores reaccionar gobierno contrario investigacion existir quejar juzgar llamar salir video vivir mundo sufrir permitir chica conciliar correr dejar cuidar estricto dificil salir consecuencia caer joven acosada jovencita agua caber duda estrella director sabio agua profesional verano estudiar denuncien estrellita donde centro vietnam necesitar guia apoyo chance pagar joven
Medios|https://oem.com.mx/elsoldetampico/local/antes-de-prender-el-carbon-asi-estara-el-clima-en-tampico-este-domingo-para-la-final-del-mundial-2026-31189142,Medios,1,23,localsabado julio prender carbon clima tampico domingo final mundial pronostico contemplar temperatura elevado racha viento precipitacion distinto region tamaulipas roberto gonzalez sol tampico
YouTube|https://www.youtube.com/watch?v=q4yq_HEtcqs,YouTube,1,12,amlo hijo adan agusto secuaz cuarto guachicol fiscal grande fraude gobierno cuarto
YouTube|https://www.youtube.com/watch?v=xEbLaDZLv_E,YouTube,4,45,ojala pagar dueno complices preferir hijo estir casa vacacion casa curso lejos esc pensar hora salida kiero casa tristeza abuela palabra doler alma parecer entender joven morir situacion similar educas hijo pequeno principio limite adolescente necesitar alguien eduque institucion oficial pasar cosa imaginate campamento pedorro
Medios|https://oem.com.mx/elsoldetampico/local/pequenos-genios-de-tampico-pondran-a-prueba-su-rapidez-mental-en-panama-31185004,Medios,1,21,localsabado julio pequeno genio tampico prueba rapidez mental panama delegacion tamaulipeco competir prueba exigir resolver decena operacion aritmetica minuto victor sampedro
Medios|https://oem.com.mx/elsoldetampico/tags/temas/alcaldias/archive-1?page=2,Medios,1,15,abril antonio segovia alcalde llegar poblador tampico amenazar muerte director academia militarizada doenitz temer seguridad
Medios|https://oem.com.mx/elsoldetampico/analisis/las-piedras-29360557.html?app=true,Medios,1,33,analisislunes abril madriguera lobo piedra semana santa promesa obra temporada electoral opinion vertido articulo responsabilidad emitir casa editorial respetar libertad expresionultimas columna noticias columna cartones loultimo newsletter quedar conversacion mandar correo resumen informativo
Facebook|https://www.facebook.com/reel/1338094955159490/,Facebook,1,26,gobierno escuchar atender instalar top frente unidad deportiva puertas coloradas avenida torres fortalecer seguridad vialidad diariamente utilizar nina nino joven familia acudir actividad deportivo recreativa tampicotecuida
Medios|https://oem.com.mx/elsoldetampico/local/supervisa-alcalde-trabajos-de-limpieza-15939907.html?app=true,Medios,1,29,localviernes octubre supervisa alcalde limpieza limpieza calle canal panteon municipal arbol grande formar recorrido desarrollar viernes oseguera limpieza calle canal panteon municipal arbol grande formar recorrido desarrollar viernes oseguera
Medios|https://oem.com.mx/elsoldetampico/local/acuacultura-no-interesa-a-pescadores-15873851.html?app=true,Medios,1,110,localdomingo enero interesar pescadoresdesconocir actividad falta recurso capacitacion apoyo linkarticulo impresocompartirsigueno comercioculturapescanotas relacionadasdeportespesca submarina contacto naturalezagossipen altamar gonzalo compartir amor tampicolocalpelicano proveniente unidos llegar altamira temporada invernalmas noticiaslocalprotestan guerreras turbante presunto maltrato medico imssexigen trato humano cordial pacienteslocalcaso dafne sheinbaum solicitar revisar operar escuela militarizado tamaulipasmientra mama dafne acudir gimnasio hija soler entrenar recoger diferencia desalojo despojo establecer ley mexicanasambo concepto significado distinto generar consecuencia legal involucradoslocalfamilia dafne mantener bloqueo tampico hora agradecer solidaridadanunciar marcha pacifico ciudad mante dia miercoles julo memoria joven justo paciente cumplir hora protesta imss ciudad madero acusar falta atencion medicalo noche martes julio salir instalacion bata sonda cargado suero demandar consulta especializado urologialocalentre lagrima aplauso
Facebook|https://www.facebook.com/monicavtampico/posts/pfbid0w1WsnQ8UHnRNtpXCdUKWkYZPV39Z6qefmfYJQEN7xStNhxrGoytZnFW1SqfKpaD3l,Facebook,1,31,descubrir sabor historia esencia tampico ruta cantinas tradicion ganadora premio internacional excelencias turisticas recorrido establecimiento emblematico dejate ambiente unico sevillana cantina cosmopolita salon madrid royal copa oro guante blanco puerto porvenir
Medios|https://oem.com.mx/elsoldetampico/tags/temas/escuelas/archive-14?page=15,Medios,1,74,septiembre escuela luz madres manifestar mala condicion primaria ciudad madero septiembre general lauro aguirre historia ano tampico video septiembre escuela tamaulipas afectar cooperativo salon autoridad evaluar dano septiembre fundacion fleishman encender chispa ciencia escuela tamaulipas septiembre sorprender hija serenata escuela ocurrir tampico video muerto herido saldo tiroteo escuela secundario georgia amenazar muerte director academia militarizada doenitz temer seguridad ciencia saludtamaulipas ruta huracan historia meteorologico noreste mexico localgobierno tamaulipas asegurar hora avance investigacion muerte dafne
Medios|https://oem.com.mx/elsoldetampico/local/regresa-raul-pazos-con-propuesta-editorial-a-el-sol-de-tampico-15871869.html?app=true,Medios,1,35,localjueves noviembre regresar raul pazos propuesta editorial sol tampico periodista raul hector pazos davila regresar sol tampico espacio editorial publicar martes jueves periodista raul hector pazos davila regresar sol tampico espacio editorial publicar martes jueves
Medios|https://www.milenio.com/el-clima/clima-tamaulipas-pronostico-temperaturas-19-julio-2026,Medios,1,96,clima tamaulipas marcado temperatura elevado ambiente bochornoso racha viento fuerte derivado evento surado lluvia aislar concentrar region pronostico indicar noreste tamaulipas alcanzar temperatura maximo grado celsius viento registrar velocidad kilometro hora racha kilometro hora buscas temperatura tamaulipas panorama previsto jornada temperatura esperar tamaulipas calor continuar predominar practicamente diferencia region fronterizo centro sur frontera municipio fronterizo registrar temperatura elevado laredo minimo maximo reynosa minimo maximo matamoros minimo maximo pronostico general senalar noreste tamaulipas maximo ambiente extremadamente caluroso tarde zona centro region centro persistir ambiente calido ligeramente menor ciudad victoria minimo miquihuana minimo gomez farias miquihuana continuar municipi
Medios|https://oem.com.mx/elsoldetampico/tags/temas/campana-de-vacunacion/archive-10?page=12,Medios,1,8,amenazar muerte director academia militarizada doenitz temer seguridad
Facebook|https://www.facebook.com/reel/1545743037022134/,Facebook,1,37,concluir copa mundo historico pais sede tercero abrir puerta mundo pasion distinguir mexico tampico vivir fiesta futbol serie actividad reunir familia aficionado visitante demostrar deporte unir comunidad creer recuerdo inolvidable balon lograr unir mexico mundo gracias experiencia
Medios|https://oem.com.mx/elsoldetampico/local/refuerzan-busqueda-de-menor-desaparecida-en-el-rio-panuco-marina-despliega-dron-y-embarcaciones-31192788,Medios,1,29,localdomingo julio reforzar busqueda menor desaparecido rio panuco marina despliega dron embarcacion autoridades proteccion civil pueblo viejo personal secretaria marina reforzar operativo localizar menor desaparecido noche sabado alfredo marquez
Medios|https://oem.com.mx/elsoldetampico/tags/temas/alcaldesa/archive-4?page=1,Medios,1,50,septiembre laredo venir tercer informe gobierno carmen canturosas agosto confirmar carmen lilia canturosas villarreal alcaldesa laredo julio liberar alcaldesa cuicatlan oaxaca acusar enriquecimiento ilicito amenazar muerte director academia militarizada doenitz temer seguridad costar regreso clase tamaulipas gasto meter complicacion economico familia finanzasdan respirar proveedor pemex tamaulipas lograr cobrar factura atrasado
Facebook|https://www.facebook.com/permalink.php?story_fbid=pfbid02obzSJrDbjoh8Rb7SHFFaSHBB7cC1msH13aBtJoZa4ofPiJtxNPqyUivCyCcYRyktl&id=61567568690714,Facebook,1,50,descubre increible diversidad ave habitar ciudad impresionante fotografia admirar sorprenderte conecta naturaleza descubrir proteger fauna espacio natural fundamental especie seguir formar paisaje reconocimiento fotografo exposicion compartir talento regalandonos forma apreciar naturaleza recordar exposicion temporal pierdar oportunidad visitala jardin artes expo tampico teatro metropolitano dia entrada gratuito conectaconlanaturaleza tampico turismotampico alasenlibertad
Medios|https://oem.com.mx/elsoldetampico/analisis/cafe-cultura-de-nuestra-cocina-barroca-31187876,Medios,1,28,analisisdomingo julio cafe cultura cocina barroca opinion vertido articulo responsabilidad emitir casa editorial respetar libertad expresion columna noticias columna cartones loultimo newsletter quedar conversacion mandar correo resumen informativo
Medios|https://oem.com.mx/elsoldetampico/tendencias/muerte-de-dafne-inspira-corridos-que-claman-justicia-en-tamaulipas-esto-es-lo-que-dicen-31192029,Medios,1,21,tendenciasdomingo julio muerte dafne inspirar corrido clamar justicia tamaulipas difundir fragmento composicion precisar autor pedir olvidar caso antonio sosa sol tampico
Medios|https://oem.com.mx/elsoldetampico/local/he-sido-amenazado-de-muerte-director-de-la-academia-militarizada-doenitz-teme-por-su-seguridad-31196973,Medios,1,27,localdomingo julio amenazar muerte director academia militarizada doenitz temer seguridad jorge luis ponce ortega recibir amenaza muerte red social pedir esperar resultado investigacion fallecimiento dafne juan hernandez
Medios|https://oem.com.mx/elsoldetampico/local/sigue-aumento-del-rio-bravo-esperan-mayor-cresta-la-tarde-de-este-domingo-en-tamaulipas-31194198,Medios,1,25,localdomingo julio seguir aumento rio bravo esperar cresta tarde domingo tamaulipas laredo modificar horario puente comercio internacional vialidad tomalir viajar zona antonio sosa sol tampico
Medios|https://oem.com.mx/elsoldetampico/tags/temas/tampico/archive-412/app.json?page=1729,Medios,1,72,octubre festival internacional costa seno mexicano tamaulipas fotos octubre pena mirage testigo narrar escalofriante encuentro tampico video octubre ovni tampico laguna carpintero sitio avistamiento octubre bienestar requisito acceder internet gratuito tampico madero octubre energetico tampico sede congreso internacional energia asegurar marca producto registrar empresa tampico intenso jornada definir semifinal torneo amenazar muerte director academia militarizada doenitz temer seguridad mexicolibro nelson rockefeller pistolas pablo picasso viajar mexico marina vazquez ramos ganar premio escriduende
Medios|https://www.milenio.com/comunidad/tampico-con-restaurantes-llenos-y-poco-trafico-en-la-final-del-mundial,Medios,1,105,aficionado familia zona sur tamaulipas llenar restaurante detener parcialmente actividad domingo disfrutar final copa mundial fifa encuentro celebrado hora comida respiro circulacion vial principal arteria region trafico mediodia final mundial llenar restaurante tamaulipas arranque partido desarrollo negocio avenida hidalgo plaza comercial lucir abarrotado amigo aprovechar dia observar incidencia encuentro espana argentina york aficionados vivir final espana argentina vestimenta equipo finalista club nacion pelear cima futbol mundial propietario reportar alto demanda platillo bebida cliente observar emocion incidencia encuentro canirac reportar aumento venta copa mundial camara nacional industria restaurantera alimentos condimentados canirac evento resultar beneficioso partido venta superior ciento normal oportunidad transmitir encuentro restriccion implementar fifa sjhn
Medios|https://oem.com.mx/elsoldetampico/deportes/inde-tamaulipas-da-postura-sobre-el-covid-19-15982153.html?app=true,Medios,1,23,deportesmartes marzo inde tamaulipas postura determinar suspender aviso actividad unidades deportivas administrar inde tamaulipas determinar suspender aviso actividad unidades deportivas administrar inde tamaulipas
Medios|https://oem.com.mx/elsoldetampico/local/colectivas-de-tampico-exigen-ordenes-de-aprehension-por-muerte-de-dafne-y-cuestionan-actuacion-de-la-fiscalia-31195344,Medios,1,28,localdomingo julio colectivas tampico exigir orden aprehension muerte dafne cuestionar actuacion fiscalia colectivo mujer manglar denunciar falta avance investigacion fallecimiento menor ano campamento militarizado ciudad madero yadira hernandez
